OBJECTID,YEAR_,STATE,AGENCY,UNIT_ID,FIRE_NAME,INC_NUM,ALARM_DATE,CONT_DATE,CAUSE,COMMENTS,REPORT_AC,GIS_ACRES,C_METHOD,OBJECTIVE,FIRE_NUM,Shape__Area,Shape__Length
32322,1917,CA,USF,ANF, ,0,,,14,"S.Imsand,Saugus,4N15W-7, Bouquet-Plum Cyn jn-AFA 1911-1920 transp. map 1:260100",200,197.3083649,,1,0,1177028.75,4126.591573
32323,1911,CA,USF,ANF, ,0,,,14,"S.Imsand,Saugus,4N15W-11,14,SE side of Mint Cyn-AFA 1911-1930 Saugus map 1:2564*",208,208.0836182,,1,0,1240991.604,4184.464776
32324,1911,CA,USF,ANF, ,0,,,14,"S.Imsand,Saugus,4N14W-18,19,SE jn Soledad & Tick Cyn-AFA 1906-1930 Cum map 1:12*",257,257.0369263,,1,0,1532564.886,5209.6381
32325,1919,CA,USF,ANF, ,0,,,14,"S.Imsand,Saugus,4N15W-26,E side Sand Cyn S of StaClara Riv-AFA 1911-1930 Saugus*",60,59.82582855,,1,0,356516.3036,2194.613714
32326,1996,CA,USF,ENF,SPRING,0,1996/08/12 00:00:00+00,1996/08/14 00:00:00+00,1,,16,16.31894112,8,1,50,109572.9975,1475.153032
32327,1996,CA,USF,ENF,SILVER,0,1996/07/26 00:00:00+00,1996/07/27 00:00:00+00,9,,31,31.46093178,8,1,25,209739.2416,2176.396966
32328,1996,CA,USF,ENF,KYBURZ,0,1996/07/29 00:00:00+00,1996/07/30 00:00:00+00,9,,15,14.63602924,8,1,28,97566.93225,1634.454231
32329,1996,CA,USF,ENF,UPPER,0,1996/08/12 00:00:00+00,1996/08/15 00:00:00+00,9,,40,40.3368988,8,1,56,267453.9734,2203.157555
32330,1996,CA,USF,SRF,LITTLE LOW,0,1996/06/18 00:00:00+00,1996/06/19 00:00:00+00,9,,21,21.40968704,8,1,4,148719.8545,1368.809164
32331,1996,CA,USF,LPF,HIGHWAY 58,0,1996/08/15 00:00:00+00,1996/08/25 00:00:00+00,9,,106668,106969.7422,8,1,59,652123173.9,165515.0818
32332,1996,CA,USF,SHF,RUSH,0,1996/08/13 00:00:00+00,1996/08/15 00:00:00+00,1,,118,121.8330536,8,1,131,862318.15,4707.219741
32333,1996,CA,USF,SHF,POCKET,0,1996/08/13 00:00:00+00,1996/08/26 00:00:00+00,1,,47,47.32731628,8,1,134,338636.08,4707.792049
32334,1996,CA,USF,SHF,BUTCHER,0,1996/08/13 00:00:00+00,1996/08/24 00:00:00+00,1,,456,446.6331177,8,1,115,3188626.474,8251.213259
32335,1997,CA,USF,SRF,ROUND,0,1997/09/25 00:00:00+00,1997/09/25 00:00:00+00,9,,12,16.0488472,8,1,42,111430.8687,1258.023085
32336,1997,CA,USF,INF,DECHAMBEAU,0,1997/05/15 00:00:00+00,1997/05/16 00:00:00+00,1,,10,42.11315918,8,1,19,275246.2933,2371.755448
32337,1997,CA,USF,INF,HINDS,0,1997/05/05 00:00:00+00,1997/05/06 00:00:00+00,9,,10,9.89927959,8,1,2,63132.21242,1994.06115
32338,2001,CA,USF,MNF,M-9,0,2001/05/02 00:00:00+00,2001/05/03 00:00:00+00,9,,830,437.3615112,2,1,3,3001076.808,16370.75098
32339,2003,CA,USF,ENF,NEVADA,0,2003/07/10 00:00:00+00,2003/07/10 00:00:00+00,2,,12,11.12680721,2,1,25,74582.57119,2019.144264
32340,2003,CA,USF,INF,DEXTER,0,2003/09/02 00:00:00+00,2003/10/13 00:00:00+00,1,,2515,2459.744873,2,1,60,15979012.08,27134.19393
32341,2004,CA,USF,KNF,PERKINS,0,2004/08/02 00:00:00+00,2004/08/04 00:00:00+00,1,,20,15.52824974,6,1,99,113008.9104,1338.440932
32342,2004,CA,USF,KNF,CANYON,0,2004/08/01 00:00:00+00,2004/08/05 00:00:00+00,1,,16,3.21971083,6,1,96,23546.4836,590.419518
32343,1995,CA,CCO,KRN,POE,0,1995/07/09 00:00:00+00,,2,,,427.4909973,,1,0,2587498.634,8331.177238
32344,1995,CA,CCO,KRN,DEVILS DEN,0,1995/06/22 00:00:00+00,,10,,,760.5529785,,1,0,4685035.467,9275.407198
32345,1995,CA,CCO,KRN,RANCH,0,1995/08/25 00:00:00+00,,2,,,414.5959473,,1,0,2551163.774,7781.287962
32346,1995,CA,CCO,KRN,PUMP,0,1995/08/15 00:00:00+00,,7,,,8804.660156,,1,0,53679722.94,35257.26452
32347,1995,CA,CCO,KRN,KELLER,0,1995/08/29 00:00:00+00,,14,,,1140.423096,,1,0,6919503.901,11394.88081
32348,1995,CA,CCO,KRN,LIME,0,1995/10/05 00:00:00+00,,14,,,130.7796936,,1,0,795250.794,4897.493292
32349,1995,CA,CCO,VNC,SEXTON I,0,1995/10/12 00:00:00+00,,14,,,391.3748169,,1,0,2327234.931,8418.509477
32350,1995,CA,CCO,VNC,WILDWOOD I,0,1995/06/01 00:00:00+00,,14,,,798.763794,,1,0,4739523.656,17710.00183
32351,1992,CA,CDF,MEU,JAY,0,1992/07/31 00:00:00+00,,14,,,334.9750366,,1,207,2266944.44,7403.671248
32352,1992,CA,USF,MDF,TRIANGLE,0,1992/08/13 00:00:00+00,1992/10/28 00:00:00+00,1,,700,703.1922607,8,1,152,5106226.865,16311.22152
32353,1983,CA,CCO,LAC, ,0,,,14,,,122.5189896,,1,0,736574.5185,3524.436278
32354,2001,CA,CDF,FKU,TAYLOR,10436,2001/08/27 00:00:00+00,,2,,,26.38665771,,1,166,163121.6629,1908.138717
32355,2003,CA,USF,TMU,ROYAL,0,2003/11/17 00:00:00+00,2003/11/29 00:00:00+00,5,,270,338.8016357,6,1,73,2290127.942,9038.899825
32356,1980,CA,USF,PNF,HOT SPRINGS,0,1980/08/14 00:00:00+00,1980/08/19 00:00:00+00,7,,850,838.0134277,8,1,53,5790743.958,10023.24811
32357,1986,CA,BLM,CCD, ,0,,,14,,,927.1338501,8,1,0000J615,6381219.695,11364.79449
32358,2002,CA,BLM,NOD,ANNIE,0,2002/07/12 00:00:00+00,2002/07/13 00:00:00+00,1,,291,292.0637207,1,1,586,2135929.561,6428.659809
32359,2002,CA,BLM,NOD,TWENTY-NINE,0,2002/08/14 00:00:00+00,,14,,134,134.367981,,1,638,968339.6496,4185.47082
32360,1954,CA,BLM,NOD, ,0,1954/10/06 00:00:00+00,,3,,2200,2200.627686,,1,0,15601169.06,23129.38179
32361,1996,CA,BLM,NOD, ,0,1996/07/26 00:00:00+00,,1,,35,29.464468,,1,0000D365,215942.7335,1852.571419
32362,1994,CA,BLM,NOD, ,0,,,1,,100,154.91008,,1,0000D355,1101845.635,5073.169601
32363,1999,CA,BLM,NOD,COPPER,0,1999/08/04 00:00:00+00,,1,,10,12.23994255,,1,0,87241.6574,1279.34379
32364,1979,CA,BLM,NOD, ,0,,,14,,,1452.040283,,1,0,10317502.97,46066.04251
32365,1995,CA,BLM,NOD, ,0,1995/09/15 00:00:00+00,,1,,520,464.4350586,,1,0000D538,3315303.673,8887.588512
32366,1995,CA,BLM,NOD, ,0,1995/09/16 00:00:00+00,,1,,40,49.28792953,,1,0000D527,353102.1581,2289.004805
32367,1944,CA,BLM,NOD, ,0,1944/07/18 00:00:00+00,,1,,30,23.13146591,,1,0,165610.023,1678.628827
32368,1995,CA,BLM,NOD, ,0,1995/09/16 00:00:00+00,,1,,80,103.1557007,,1,0000D530,737766.8488,3541.905018
32369,1997,CA,BLM,NOD,BOOT,0,1997/09/26 00:00:00+00,,18,,,3.36280322,,1,0000D468,23993.73765,724.0019159
32370,1969,CA,CCO,LAC, ,0,1969/07/17 00:00:00+00,,14,,,20.20545769,,1,0,119288.1782,1817.625704
32371,1969,CA,CCO,LAC, ,0,1969/07/01 00:00:00+00,,14,,,20.10533714,,1,0,118799.4183,2371.308648
32372,1969,CA,CCO,LAC, ,0,1969/01/04 00:00:00+00,,14,,,73.39295959,,1,0,435667.6877,3270.950567
32373,1969,CA,CCO,LAC, ,0,1969/09/12 00:00:00+00,,14,,,77.59621429,,1,0,460664.5483,3087.049886
32374,1969,CA,USF,SQF, ,0,,,9,,,32.12380981,,1,162,198646.8356,1792.628194
32375,1969,CA,USF,SQF, ,0,,,9,,,450.9790649,,1,56,2780779.285,8699.1757
32376,1969,CA,USF,SQF, ,0,,,9,,,213.4810791,,1,123,1308343.743,5010.615097
32377,1970,CA,CDF,HUU,G.P. #6,0,1970/10/30 00:00:00+00,,14,,,567.3262329,,1,270,4063725.337,7252.970542
32378,1970,CA,CDF,LNU,GLASCOCK MTN.,0,1970/09/22 00:00:00+00,,14,,,385.4354858,,1,29,2580245.221,6723.916521
32379,1970,CA,CDF,LNU,INDIAN CREEK,0,1970/09/12 00:00:00+00,,14,,,486.6086731,,1,183,3266517.244,7949.293543
32380,1970,CA,CDF,NEU,JACINTO,0,1970/06/05 00:00:00+00,,14,,,385.1788025,,1,304,2582849.209,7076.301087
32381,1970,CA,CDF,SCU,JACKSON,0,1970/08/13 00:00:00+00,,14,,,282.5755005,,1,90,1833106.639,12056.82546
32382,1970,CA,CDF,MEU,JOHNSON SERIES,0,1970/07/19 00:00:00+00,,14,,,326.3581848,,1,125,2183159.039,7024.280793
32383,1970,CA,CDF,HUU,MINER,0,1970/09/11 00:00:00+00,,14,,,748.2514648,,1,188,5209129.416,11061.12786
32384,2002,CA,USF,TOI,CANNON,0,2002/06/15 00:00:00+00,2002/07/16 00:00:00+00,4,,27000,26684.13477,8,1,0,176504974.6,97533.19776
32385,2002,CA,USF,ANF,BEAR,0,2002/07/10 00:00:00+00,2002/07/10 00:00:00+00,2,,12,7.98259306,6,1,110,47904.4448,1048.495531
32386,2002,CA,USF,ANF,BOUQUET,0,2002/05/11 00:00:00+00,2002/05/13 00:00:00+00,9,,5200,4285.109863,6,1,47,25618677.69,32172.223
32387,2002,CA,USF,ANF,ARTESIAN,0,2002/06/26 00:00:00+00,2002/06/26 00:00:00+00,9,,25,21.7632122,6,1,96,130206.0735,1565.120687
32388,2002,CA,USF,ANF,SANTA ANITA,0,2002/08/12 00:00:00+00,2002/08/12 00:00:00+00,7,,18,27.70605087,6,1,132,164218.4738,2017.207214
32389,2002,CA,USF,CNF,INDIAN,0,2002/03/31 00:00:00+00,2002/03/31 00:00:00+00,9,,50,193.1654968,6,1,16,1133299.495,4262.964561
32390,2002,CA,USF,CNF,HOLY,0,2002/01/23 00:00:00+00,2002/01/27 00:00:00+00,4,,100,74.32556915,6,1,3,435511.8353,2811.174405
32391,2002,CA,USF,CNF,NATE,0,2002/02/09 00:00:00+00,2002/02/09 00:00:00+00,9,,23,23.20061302,6,1,5,134849.3076,1845.409829
32392,2002,CA,USF,CNF,GARNET,0,2002/07/13 00:00:00+00,2002/07/17 00:00:00+00,9,,1138,1155.777832,2,1,60,6654711.206,10961.58901
32393,2002,CA,USF,CNF,TROY,0,2002/06/19 00:00:00+00,2002/06/21 00:00:00+00,4,,1188,1557.871704,2,1,45,8953324.095,12729.03402
32394,2002,CA,USF,CNF,BOBCAT,0,2002/08/24 00:00:00+00,2002/08/24 00:00:00+00,9,,379,738.5581665,6,1,81,4233069.703,8616.378896
32395,2002,CA,USF,SQF,POWERHOUSE,0,2002/07/04 00:00:00+00,2002/07/12 00:00:00+00,7,,26,26.4361496,6,1,32,164478.1969,2818.074628
32396,2003,CA,CDF,MEU,LIGHTNING #64,7244,2003/09/03 00:00:00+00,2003/09/04 00:00:00+00,1,,112,112.8615646,1,1,307,760262.3733,3483.373016
32397,2003,CA,CDF,MEU,MOUSE TWO,7887,2003/09/22 00:00:00+00,2003/09/23 00:00:00+00,1,,246,246.5859375,2,1,391,1661284.928,8398.377047
32398,1980,CA,USF,BDF, ,0,,,14,,,212.9190521,,1,0,1261666.63,4629.78018
32399,1983,CA,CCO,MRN,HILL RANCH,0,,,14,,,63.25589752,,1,0,413553.9109,5968.636277
32400,1983,CA,CDF,TUU,COOPER,0,1983/08/05 00:00:00+00,,14,,,1544.188965,,1,0,9716138.011,17908.63648
32401,1983,CA,CDF,FKU,DONUT,6364,1983/08/31 00:00:00+00,,1,,,9310.303711,,1,215,58121413.04,42680.10039
32402,1983,CA,CDF,SLU,ROTTA/PARSONS,0,1983/07/09 00:00:00+00,,14,,,1058.930786,,1,0,6419269.795,13861.41697
32403,1983,CA,USF,SRF, ,0,1983/10/09 00:00:00+00,1983/10/09 00:00:00+00,5,,,2.98730135,8,1,34,21068.68529,515.2015126
32404,1983,CA,CDF,SLU,MESA #2,1622,1983/08/25 00:00:00+00,,14,,,115.4180374,,1,0,698042.261,3824.894853
32405,1985,CA,CDF,HUU,MERRY CHRISTMAS,1020,1985/12/22 00:00:00+00,,5,,,153.7729492,,1,411,1078973.922,3837.538947
32406,1985,CA,CDF,LNU,MILLER,3336,1985/08/31 00:00:00+00,,14,,,3622.119873,,1,419,23927646.2,24522.16104
32407,1985,CA,CDF,LMU,MURRER,167,1985/07/08 00:00:00+00,,4,,,1072.525024,,1,73,7535020.479,14236.62129
32408,1985,CA,CDF,NEU,ROADSIDE 3 4 5 6,2132,1985/07/03 00:00:00+00,,14,,,1854.098511,,1,10094,12380495.67,13613.43994
32409,1985,CA,CDF,BTU,ROCK CREEK,2120,1985/06/11 00:00:00+00,,14,,,1268.286011,,1,250,8718863.618,14987.40602
32410,1985,CA,CDF,CZU,SAN BRUNO MT. #12,1548,1985/08/26 00:00:00+00,,7,,,128.6529846,,1,0,832550.153,3308.03972
32411,1985,CA,CDF,TCU,TULLOCH,1890,1985/07/04 00:00:00+00,,14,,,447.4121704,,1,481,2910605.574,9604.512641
32412,1985,CA,CDF,SCU,LEXINGTON,1244,1985/07/07 00:00:00+00,,7,,,13128.13184,,1,0,83755855.63,61179.09134
32413,1985,CA,CDF,SCU,HAYES,1189,1985/07/04 00:00:00+00,,9,,,240.9842987,,1,251,1534773.369,4795.046965
32414,1985,CA,CDF,MVU,ASSIST #38,2315,1985/10/05 00:00:00+00,,14,,,965.6742554,,1,742,5623502.035,13208.19751
32415,1985,CA,CDF,MVU,SYCAMORE,1641,1985/07/27 00:00:00+00,,14,,,525.3139038,,1,490,3026177.324,7403.331336
32416,1985,CA,CDF,RRU,PALA,24255,1985/09/14 00:00:00+00,,7,,,316.7888184,,1,1216,1845870.732,5963.25049
32417,1985,CA,CDF,RRU, ,17085,1985/07/02 00:00:00+00,,9,,,539.6916504,,1,0,3175676.035,8940.501986
32418,1985,CA,CDF,RRU,GAVALIN,17063,1985/07/02 00:00:00+00,,2,,,463.5242004,,1,790,2722009.259,7450.569842
32419,1985,CA,CDF,RRU,SKINNER,20744,1985/08/08 00:00:00+00,,2,,,674.7878418,,1,1007,3945057.97,13556.16004
32420,1985,CA,CDF,RRU, ,17085,,,14,,,215.0118103,,1,0,1267827.995,5296.384195
32421,1985,CA,CDF,RRU,GAVILAN,0,,,14,,,56.12525177,,1,0,329826.4363,2685.176768
32422,1985,CA,CDF,RRU,HILL,0,,,14,,,198.6960754,,1,0,1172862.108,4471.294295
32423,1985,CA,CDF,RRU,RIVER,0,,,14,,,70.8013382,,1,0,417597.4864,4472.326482
32424,1985,CA,CDF,RRU,RIVER,0,,,14,,,123.444191,,1,0,727748.9069,4457.208875
32425,1985,CA,CDF,RRU,RIVER,0,,,14,,,452.017395,,1,0,2663905.364,8082.421553
32426,1985,CA,USF,CNF,DELUZ,0,1985/06/09 00:00:00+00,,9,,,41.86123276,,1,2,243946.9806,1976.901627
32427,1985,CA,USF,CNF,CASTLE,0,1985/11/01 00:00:00+00,,9,,,14.2273035,,1,18,82551.37779,1090.791634
32428,1985,CA,USF,CNF,OUTSIDE ORIGIN #5,0,1985/08/31 00:00:00+00,,9,,,35.68021774,,1,15,206365.6556,2447.211505
32429,1985,CA,USF,CNF,CLEVENGER,0,1985/07/05 00:00:00+00,,9,,,82.22357178,,1,11,475255.8224,2984.781347
32430,1985,CA,USF,CNF,ISRAEL,0,1985/08/22 00:00:00+00,,14,,,28.06677818,,1,13,162223.0271,1673.048135
32431,1985,CA,USF,CNF,SYCAMORE,0,1985/07/27 00:00:00+00,,14,,,1088.335571,,1,12,6269520.149,16563.36841
32432,1985,CA,USF,CNF,OAK CREEK,0,1985/07/03 00:00:00+00,,9,,,160.7102356,,1,10,924437.563,3937.225223
32433,1985,CA,USF,CNF,MILLER,0,1985/06/30 00:00:00+00,,9,,,8269.634766,,1,5,47389375.43,31272.32846
32434,1985,CA,USF,CNF,OTAY #12,0,1985/08/25 00:00:00+00,,14,,,188.3704529,,1,14,1076153.437,3946.831683
32435,1985,CA,CDF,MVU,GOPHER,1345,1985/07/01 00:00:00+00,,14,,,674.2799072,,1,361,3912873.168,11410.02425
32436,1985,CA,USF,LNF, ,0,1985/07/17 00:00:00+00,1985/07/20 00:00:00+00,2,,276,573.7333984,8,1,31,4055056.27,10266.87396
32437,1985,CA,USF,TOI, ,0,1985/06/24 00:00:00+00,,8,,,88.04457092,,1,29,580273.1392,6156.639792
32438,1985,CA,USF,TOI, ,0,1985/08/16 00:00:00+00,,1,,,15.51018333,,1,79,102192.4861,1912.720958
32439,1985,CA,USF,TOI, ,0,1985/07/07 00:00:00+00,,1,,,117.3884354,,1,42,773631.932,4892.238224
32440,1985,CA,USF,MDF,"""F""",0,1985/06/18 00:00:00+00,1985/06/20 00:00:00+00,1,,30,33.38489914,8,1,7,241813.3743,2941.927557
32441,1985,CA,CCO,MRN,WHITES HILL 2,1156,1985/08/07 00:00:00+00,,14,,,56.43721008,,1,44,368545.2261,3153.540392
32442,1985,CA,USF,SHF,DILLER,0,,,9,,,651.9107056,,1,12,4697118.306,10634.46166
32443,1923,CA,USF,LPF, ,0,,,9,,,2024.394531,,1,2,12674098.21,13979.22526
32444,1935,CA,USF,LPF, ,0,,,14,,,1326.549561,,1,999,8240946.594,12375.99922
32445,1917,CA,USF,LPF, ,0,,,14,,,1088.458496,,1,999,6756901.538,9318.021993
32446,1914,CA,USF,LPF, ,0,,,14,,,1349.007324,,1,999,8336852.576,14274.72991
32447,1910,CA,USF,SQF, ,0,,,9,,,6.09591389,,1,2,37668.66826,735.4062538
32448,1928,CA,USF,LPF, ,0,,,9,,,724.5900269,,1,2,4468284.012,9511.800951
32449,1913,CA,USF,LPF, ,0,,,14,,,314.7786255,,1,999,1940134.523,5168.078239
32450,1910,CA,USF,SQF, ,0,,,9,,,2046.377686,,1,2,12524119.65,19649.15751
32451,1913,CA,USF,LPF, ,0,,,14,,,140.3980408,,1,999,858031.8159,3623.879232
32452,2001,CA,CCO,LAC,SLOAN FIRE,1170,2001/08/27 00:00:00+00,,14,,,1788.640015,,1,52400,10683789.95,23862.34238
32453,2001,CA,CCO,LAC,STABLES FIRE,2,2001/10/12 00:00:00+00,,14,,,6401.867676,,1,99200,38231266.77,56751.17269
32454,2001,CA,CDF,SCU,DEL PUERTO,3270,2001/08/03 00:00:00+00,,14,,,490.8230896,,1,344,3154947.34,10650.36249
32455,1986,CA,CDF,BEU,BRYANT CANYON,628,1986/05/24 00:00:00+00,,14,,,2428.285889,,1,101,15217699.78,18274.867
32456,1986,CA,CDF,BEU,DEER VALLEY RANCH,822,1986/06/17 00:00:00+00,,14,,,1072.542847,,1,159,6627677.437,13243.60671
32457,1986,CA,CDF,BEU,GUIDOTTI,2074,1986/12/30 00:00:00+00,,5,,,162.7596741,,1,452,1020319.234,4211.380082
32458,1986,CA,CDF,BEU,LOWES,903,1986/07/02 00:00:00+00,,14,,,2852.315186,,1,186,17630282.73,21500.96027
32459,1986,CA,CDF,BEU,RIVER,1801,1986/11/06 00:00:00+00,,5,,,5468.667969,,1,392,34207751.85,31904.01053
32460,1986,CA,CDF,FKU,CAMPBELL,6242,1986/07/16 00:00:00+00,,14,,,592.6507568,,1,93,3738675.319,9246.546572
32461,1986,CA,USF,CNF,CAMERON,0,1986/07/13 00:00:00+00,1986/07/14 00:00:00+00,9,,150,130.8256683,8,1,36,750383.2601,5530.265016
32462,1986,CA,USF,CNF,LOST,0,1986/06/27 00:00:00+00,1986/06/28 00:00:00+00,7,,80,64.17216492,8,1,24,373169.9329,3580.304281
32463,1986,CA,USF,BDF, ,0,,,14,,,215.8520966,,1,0,1273748.814,5226.634989
32464,1986,CA,USF,BDF, ,0,,,14,,,411.3101502,,1,0,2433251.935,8074.66344
32465,1986,CA,CDF,BDU,GLENWOOD,6454,1986/05/31 00:00:00+00,,14,,,649.6452637,,1,10587,3851885.285,7687.720702
32466,1979,CA,USF,CNF,HANSON,0,1979/07/26 00:00:00+00,1979/07/27 00:00:00+00,2,,580,532.651062,8,1,192,3074478.733,8569.245707
32467,1979,CA,USF,CNF,LYONS,0,1979/12/16 00:00:00+00,1979/12/17 00:00:00+00,9,,27,17.30071259,8,1,128,99152.46918,1436.491008
32468,1974,CA,USF,SRF, ,0,1974/09/12 00:00:00+00,1974/09/14 00:00:00+00,8,,60,42.47541046,8,1,75,297453.7274,2918.433082
32469,1974,CA,USF,SRF, ,0,1974/09/26 00:00:00+00,1974/09/28 00:00:00+00,7,,400,557.6463623,8,1,83,3898552.035,8967.574625
32470,1975,CA,USF,BDF, ,0,1975/09/22 00:00:00+00,1975/09/23 00:00:00+00,2,,1353,1454.665283,8,1,211,8629162.904,15057.33565
32471,1975,CA,USF,BDF, ,0,1975/09/28 00:00:00+00,1975/09/29 00:00:00+00,3,,453,836.1604004,8,1,224,4955497.805,10313.3045
32472,1975,CA,USF,ENF, ,0,1975/06/12 00:00:00+00,1975/06/15 00:00:00+00,1,,20,17.82797241,8,1,7,118589.9065,1241.490529
32473,1975,CA,USF,SHF,NORTH FORK,0,1975/07/05 00:00:00+00,1975/07/09 00:00:00+00,4,,600,454.7041321,8,1,55,3237437.314,8767.36995
32474,1975,CA,USF,INF, ,0,1975/06/13 00:00:00+00,1975/06/19 00:00:00+00,1,,200,918.385376,8,1,8,5792189.621,14789.64011
32475,1975,CA,USF,SQF, ,0,1975/09/05 00:00:00+00,1975/09/10 00:00:00+00,7,,350,338.9840088,8,1,146,2145123.754,7257.491354
32476,2001,CA,CDF,SKU,HUTTON/CORP #4,2078,2001/06/14 00:00:00+00,,6,,,281.5603027,,1,0,2062188.75,10306.76124
32477,2001,CA,CDF,SKU,HORNBROOK,3337,2001/08/13 00:00:00+00,,9,,,38.44319916,,1,0,281113.1726,2599.67955
32478,2001,CA,CDF,SKU,COPCO,3573,2001/08/28 00:00:00+00,,14,,,4.64374208,,1,0,34018.57953,809.9428702
32479,2001,CA,CDF,SKU,BESWICK,4260,2001/10/05 00:00:00+00,,2,,,58.54866028,,1,0,429355.4487,3049.902109
32480,2001,CA,CDF,SKU,BASS,3715,2001/09/05 00:00:00+00,,11,,,96.2625351,,1,0,699372.0074,4014.629072
32481,2001,CA,CDF,LNU,CLAYTON,3476,2001/05/30 00:00:00+00,,5,,,198.4650574,,1,257,1319192.089,5299.914916
32482,2001,CA,CDF,LNU,DUMP,4083,2001/06/16 00:00:00+00,,7,,,144.0569916,,1,336,946451.3004,5931.260373
32483,2001,CA,CDF,LNU,HOUGH,4157,2001/06/18 00:00:00+00,,5,,,155.6287384,,1,345,1048948.114,4697.352616
32484,2003,CA,CDF,MVU,BORDER#5,6084,2003/08/17 00:00:00+00,2003/08/19 00:00:00+00,4,,50,37.30085754,6,1,613,213229.2611,2387.78175
32485,2003,CA,CDF,MVU,DUNBAR,6509,2003/08/29 00:00:00+00,2003/08/29 00:00:00+00,14,,60,43.91949081,6,1,662,252545.4615,2513.884708
32486,2003,CA,CDF,MVU,JEWELL,8278,2003/10/28 00:00:00+00,2003/10/29 00:00:00+00,4,,40,41.74498367,1,1,853,238755.8296,3149.632554
32487,2003,CA,CDF,SHU,WHITMORE,11176,2003/10/27 00:00:00+00,2003/10/28 00:00:00+00,5,,1063,1004.413086,7,1,11176,7064563.14,16634.69784
32488,2003,CA,USF,CNF,COYOTE,0,2003/07/16 00:00:00+00,2003/07/23 00:00:00+00,1,,18704,18704.7793,8,1,39,108866890.2,68679.70458
32489,2003,CA,USF,SQF,BASIN,0,2003/07/23 00:00:00+00,2003/07/28 00:00:00+00,9,,1002,940.8670044,8,1,42,5747549.618,18986.04752
32490,1988,CA,BLM,BBD,BRIDGE,0,1988/07/19 00:00:00+00,1988/07/26 00:00:00+00,7,,6492,6373.835449,8,1,0000D213,41994791.43,34020.03711
32491,1992,CA,BLM,BBD,PANOCHE,0,1992/05/28 00:00:00+00,1992/05/29 00:00:00+00,2,,565,584.3577881,8,1,0,3680086.232,10170.49949
32492,1992,CA,BLM,BBD,JOLON,0,1992/06/04 00:00:00+00,1992/06/05 00:00:00+00,7,,1625,1617.563232,8,1,0,10002214.62,14873.0281
32493,1992,CA,BLM,NOD,BROCK,0,1992/07/22 00:00:00+00,1992/07/22 00:00:00+00,11,,150,108.3485031,8,1,0000D704,765240.8612,4107.436148
32494,1992,CA,BLM,BBD,SHELL,0,1992/06/07 00:00:00+00,1992/06/07 00:00:00+00,9,,160,103.5133743,8,1,0000D001,628012.0458,4128.266655
32495,1992,CA,BLM,BBD,BAILEY,0,1992/06/22 00:00:00+00,1992/06/22 00:00:00+00,9,,20,19.54945374,8,1,0000D031,119417.4756,1662.88279
32496,1992,CA,BLM,BBD,BROWN 1,0,1992/07/06 00:00:00+00,1992/07/06 00:00:00+00,2,,50,65.93889618,8,1,0000D049,406330.6344,3050.146459
32497,1992,CA,BLM,BBD,BROWN 2,0,1992/08/16 00:00:00+00,1992/08/16 00:00:00+00,2,,40,113.485817,8,1,0000D108,699260.4139,3429.401067
32498,1992,CA,CCO,KRN,MIDDLE RIDGE,0,1992/08/22 00:00:00+00,1992/08/31 00:00:00+00,2,,7530,7409.527344,8,1,0,44771024.27,34717.0018
32499,1992,CA,BLM,BBD,MID OIL,0,1992/09/06 00:00:00+00,1992/09/06 00:00:00+00,11,,10,140.7126923,8,1,0000D134,853935.3496,4329.46807
32500,1992,CA,BLM,BBD,PARROTS 2,0,1992/09/04 00:00:00+00,1992/09/05 00:00:00+00,2,,125,104.6242371,8,1,0000D135,684214.7052,4412.119335
32501,1992,CA,BLM,BBD,PERRY,0,1992/09/13 00:00:00+00,1992/09/13 00:00:00+00,2,,40,53.59406662,8,1,0000D141,355780.6764,2234.512408
32502,1996,CA,BLM,BBD,PANOCHE,0,1996/04/15 00:00:00+00,1996/04/16 00:00:00+00,11,,2000,1277.307007,8,1,0000D070,8041624.378,29442.80004
32503,1996,CA,BLM,BBD,BLM 3,0,1996/06/08 00:00:00+00,1996/06/09 00:00:00+00,11,,40,36.03326035,8,1,0000D104,227322.6673,2610.083212
32504,1996,CA,BLM,NOD,SWASEY,0,1996/08/13 00:00:00+00,1996/08/14 00:00:00+00,9,,30,51.45359039,8,1,0000D697,361185.7358,2309.237377
32505,1996,CA,BLM,BBD,TAFT,0,1996/10/07 00:00:00+00,1996/10/07 00:00:00+00,7,,312,475.6778565,8,1,0000U879,2892513.918,8388.791752
32506,1996,CA,BLM,BBD,NEW IDRIA,0,1996/10/07 00:00:00+00,1996/10/07 00:00:00+00,18,,50,40.65525436,8,1,0000U882,254656.9297,2862.750199
32507,1996,CA,BLM,BBD,BIDART,0,1996/10/27 00:00:00+00,1996/10/27 00:00:00+00,11,,50,49.73907471,8,1,0000U887,302707.7148,2330.335431
32508,1996,CA,BLM,BBD,WESTFIELD,0,1996/10/28 00:00:00+00,1996/10/28 00:00:00+00,7,,1225,1291.044678,8,1,0000U888,7808637.454,15771.58113
32509,1996,CA,BLM,BBD,FRECOT,0,1996/11/07 00:00:00+00,1996/11/08 00:00:00+00,5,,101,62.53095245,8,1,0000U890,410298.8139,2771.186721
32510,1996,CA,BLM,BBD,SPANISH 11,0,1996/06/19 00:00:00+00,1996/06/19 00:00:00+00,3,,121,169.9312897,8,1,0000D119,1028667.257,5636.859464
